ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage
236498,S. Lammers,21,https://cdn.sofifa.org/players/4/19/236498.png,Netherlands,https://cdn.sofifa.org/flags/34.png,71,80,SC Heerenveen,https://cdn.sofifa.org/teams/2/light/1913.png,€3.7M,€8K
186578,A. King,29,https://cdn.sofifa.org/players/4/19/186578.png,Wales,https://cdn.sofifa.org/flags/50.png,71,71,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,€2.3M,€38K
216275,P. Mwene,24,https://cdn.sofifa.org/players/4/19/216275.png,Austria,https://cdn.sofifa.org/flags/4.png,71,78,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,€2.8M,€13K
226515,Andrei Girotto,26,https://cdn.sofifa.org/players/4/19/226515.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,73,FC Nantes,https://cdn.sofifa.org/teams/2/light/71.png,€2.4M,€15K
167379,Danilo Silva,31,https://cdn.sofifa.org/players/4/19/167379.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Los Angeles FC,https://cdn.sofifa.org/teams/2/light/112996.png,€1.6M,€15K
225236,B. Kuscevic,22,https://cdn.sofifa.org/players/4/19/225236.png,Chile,https://cdn.sofifa.org/flags/55.png,71,81,Universidad Católica,https://cdn.sofifa.org/teams/2/light/110975.png,€3.3M,€6K
232148,D. Sallói,21,https://cdn.sofifa.org/players/4/19/232148.png,Hungary,https://cdn.sofifa.org/flags/23.png,71,80,Sporting Kansas City,https://cdn.sofifa.org/teams/2/light/696.png,€3.7M,€5K
169941,Ukra,30,https://cdn.sofifa.org/players/4/19/169941.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,71,Santa Clara,https://cdn.sofifa.org/teams/2/light/1438.png,€2.2M,€5K
213718,B. Acosta,31,https://cdn.sofifa.org/players/4/19/213718.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,71,71,SK Brann,https://cdn.sofifa.org/teams/2/light/919.png,€1.6M,€4K
230358,Tramontinaldo,34,https://cdn.sofifa.org/players/4/19/230358.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Atlético Paranaense,https://cdn.sofifa.org/teams/2/light/1039.png,€675K,€9K
234966,S. Hernández,31,https://cdn.sofifa.org/players/4/19/234966.png,Colombia,https://cdn.sofifa.org/flags/56.png,71,71,Junior FC,https://cdn.sofifa.org/teams/2/light/101101.png,€2.1M,€3K
199895,L. Lacroix,26,https://cdn.sofifa.org/players/4/19/199895.png,Switzerland,https://cdn.sofifa.org/flags/47.png,71,76,Hamburger SV,https://cdn.sofifa.org/teams/2/light/28.png,€2.6M,€17K
217047,A. Godoy,28,https://cdn.sofifa.org/players/4/19/217047.png,Panama,https://cdn.sofifa.org/flags/87.png,71,71,San Jose Earthquakes,https://cdn.sofifa.org/teams/2/light/111928.png,€2.4M,€6K
186839,N. McGinn,30,https://cdn.sofifa.org/players/4/19/186839.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,71,71,Aberdeen,https://cdn.sofifa.org/teams/2/light/77.png,€2.2M,€6K
211672,T. Boyd,23,https://cdn.sofifa.org/players/4/19/211672.png,New Zealand,https://cdn.sofifa.org/flags/198.png,71,76,Vitória Guimarães,https://cdn.sofifa.org/teams/2/light/1887.png,€3.2M,€6K
153048,M. Eikrem,27,https://cdn.sofifa.org/players/4/19/153048.png,Norway,https://cdn.sofifa.org/flags/36.png,71,71,Molde FK,https://cdn.sofifa.org/teams/2/light/417.png,€2.4M,€6K
221912,Kang Hyeon Mu,23,https://cdn.sofifa.org/players/4/19/221912.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,71,75,Pohang Steelers,https://cdn.sofifa.org/teams/2/light/1474.png,€2.2M,€4K
231128,H. Toledo,22,https://cdn.sofifa.org/players/4/19/231128.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,76,Argentinos Juniors,https://cdn.sofifa.org/teams/2/light/111019.png,€3.2M,€9K
169432,M. Lacen,34,https://cdn.sofifa.org/players/4/19/169432.png,Algeria,https://cdn.sofifa.org/flags/97.png,71,71,Málaga CF,https://cdn.sofifa.org/teams/2/light/573.png,€725K,€7K
190424,E. Adu,27,https://cdn.sofifa.org/players/4/19/190424.png,Ghana,https://cdn.sofifa.org/flags/117.png,71,71,AIK,https://cdn.sofifa.org/teams/2/light/433.png,€2.4M,€7K
205529,L. Antei,26,https://cdn.sofifa.org/players/4/19/205529.png,Italy,https://cdn.sofifa.org/flags/27.png,71,74,Benevento,https://cdn.sofifa.org/teams/2/light/112026.png,€2.5M,€4K
198874,Adriano,30,https://cdn.sofifa.org/players/4/19/198874.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Jeonbuk Hyundai Motors,https://cdn.sofifa.org/teams/2/light/1477.png,€2.3M,€9K
202458,N. Foor,26,https://cdn.sofifa.org/players/4/19/202458.png,Netherlands,https://cdn.sofifa.org/flags/34.png,71,73,Vitesse,https://cdn.sofifa.org/teams/2/light/1909.png,€2.8M,€10K
234458,C. Quintana,30,https://cdn.sofifa.org/players/4/19/234458.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,71,Club Atlético Talleres,https://cdn.sofifa.org/teams/2/light/112670.png,€1.8M,€10K
235226,Ângelo Neto,26,https://cdn.sofifa.org/players/4/19/235226.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Moreirense FC,https://cdn.sofifa.org/teams/2/light/1900.png,€2.5M,€5K
199131,A. Tinnerholm,27,https://cdn.sofifa.org/players/4/19/199131.png,Sweden,https://cdn.sofifa.org/flags/46.png,71,72,New York City FC,https://cdn.sofifa.org/teams/2/light/112828.png,€2.2M,€5K
205531,V. Verre,24,https://cdn.sofifa.org/players/4/19/205531.png,Italy,https://cdn.sofifa.org/flags/27.png,71,76,Perugia,https://cdn.sofifa.org/teams/2/light/199.png,€3.1M,€18K
224987,I. Provedel,24,https://cdn.sofifa.org/players/4/19/224987.png,Italy,https://cdn.sofifa.org/flags/27.png,71,77,Empoli,https://cdn.sofifa.org/teams/2/light/1746.png,€2.4M,€6K
229084,R. Herrera,29,https://cdn.sofifa.org/players/4/19/229084.png,Uruguay,https://cdn.sofifa.org/flags/60.png,71,71,Pachuca,https://cdn.sofifa.org/teams/2/light/110147.png,€1.8M,€18K
163804,J. Féret,35,https://cdn.sofifa.org/players/4/19/163804.png,France,https://cdn.sofifa.org/flags/18.png,71,71,AJ Auxerre,https://cdn.sofifa.org/teams/2/light/57.png,€1M,€4K
234716,J. Attamah,24,https://cdn.sofifa.org/players/4/19/234716.png,Ghana,https://cdn.sofifa.org/flags/117.png,71,74,Medipol Başakşehir FK,https://cdn.sofifa.org/teams/2/light/101014.png,€2.5M,€12K
239580,Bremer,21,https://cdn.sofifa.org/players/4/19/239580.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,80,Torino,https://cdn.sofifa.org/teams/2/light/54.png,€3.2M,€16K
145117,Dorca,35,https://cdn.sofifa.org/players/4/19/145117.png,Spain,https://cdn.sofifa.org/flags/45.png,71,71,AD Alcorcón,https://cdn.sofifa.org/teams/2/light/100831.png,€550K,€5K
158685,Defendi,32,https://cdn.sofifa.org/players/4/19/158685.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,CD Aves,https://cdn.sofifa.org/teams/2/light/666.png,€1.4M,€8K
227293,Jonas,26,https://cdn.sofifa.org/players/4/19/227293.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,72,Al Ittihad,https://cdn.sofifa.org/teams/2/light/607.png,€2.3M,€21K
176605,P. Armero,31,https://cdn.sofifa.org/players/4/19/176605.png,Colombia,https://cdn.sofifa.org/flags/56.png,71,71,América de Cali,https://cdn.sofifa.org/teams/2/light/101099.png,€1.6M,€2K
201438,H. Van Der Bruggen,25,https://cdn.sofifa.org/players/4/19/201438.png,Belgium,https://cdn.sofifa.org/flags/7.png,71,74,KV Kortrijk,https://cdn.sofifa.org/teams/2/light/100081.png,€2.9M,€9K
212446,L. Garritano,24,https://cdn.sofifa.org/players/4/19/212446.png,Italy,https://cdn.sofifa.org/flags/27.png,71,76,Cosenza,https://cdn.sofifa.org/teams/2/light/112168.png,€3.2M,€11K
225502,K. Balanta,21,https://cdn.sofifa.org/players/4/19/225502.png,Colombia,https://cdn.sofifa.org/flags/56.png,71,83,Deportivo Cali,https://cdn.sofifa.org/teams/2/light/101102.png,€3.8M,€2K
230366,Silvosinho,34,https://cdn.sofifa.org/players/4/19/230366.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Santos,https://cdn.sofifa.org/teams/2/light/1053.png,€675K,€11K
230367,Tony Muttinho,34,https://cdn.sofifa.org/players/4/19/230367.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Paraná,https://cdn.sofifa.org/teams/2/light/111048.png,€675K,€13K
202208,D. Petratos,25,https://cdn.sofifa.org/players/4/19/202208.png,Australia,https://cdn.sofifa.org/flags/195.png,71,74,Newcastle Jets,https://cdn.sofifa.org/teams/2/light/111398.png,€3M,€4K
188128,Manu Barreiro,31,https://cdn.sofifa.org/players/4/19/188128.png,Spain,https://cdn.sofifa.org/flags/45.png,71,71,Gimnàstic de Tarragona,https://cdn.sofifa.org/teams/2/light/15019.png,€2.1M,€7K
189920,R. Köse,30,https://cdn.sofifa.org/players/4/19/189920.png,Turkey,https://cdn.sofifa.org/flags/48.png,71,71,Kasimpaşa SK,https://cdn.sofifa.org/teams/2/light/111339.png,€1.5M,€7K
190432,Oier,32,https://cdn.sofifa.org/players/4/19/190432.png,Spain,https://cdn.sofifa.org/flags/45.png,71,71,CA Osasuna,https://cdn.sofifa.org/teams/2/light/479.png,€1.4M,€7K
16097,N. Rimando,39,https://cdn.sofifa.org/players/4/19/16097.png,United States,https://cdn.sofifa.org/flags/95.png,71,71,Real Salt Lake,https://cdn.sofifa.org/teams/2/light/111065.png,€160K,€3K
219617,J. Arzura,25,https://cdn.sofifa.org/players/4/19/219617.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,75,UD Almería,https://cdn.sofifa.org/teams/2/light/1861.png,€2.6M,€12K
226273,S. Davis,25,https://cdn.sofifa.org/players/4/19/226273.png,United States,https://cdn.sofifa.org/flags/95.png,71,76,New York Red Bulls,https://cdn.sofifa.org/teams/2/light/689.png,€3.1M,€6K
238305,Nacho Vidal,23,https://cdn.sofifa.org/players/4/19/238305.png,Spain,https://cdn.sofifa.org/flags/45.png,71,78,CA Osasuna,https://cdn.sofifa.org/teams/2/light/479.png,€2.8M,€6K
179681,M. Samudio,31,https://cdn.sofifa.org/players/4/19/179681.png,Paraguay,https://cdn.sofifa.org/flags/58.png,71,71,Querétaro,https://cdn.sofifa.org/teams/2/light/110150.png,€1.6M,€7K
188385,M. Martin,30,https://cdn.sofifa.org/players/4/19/188385.png,France,https://cdn.sofifa.org/flags/18.png,71,71,Stade de Reims,https://cdn.sofifa.org/teams/2/light/379.png,€2.2M,€12K
142818,F. Cubero,39,https://cdn.sofifa.org/players/4/19/142818.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,71,Vélez Sarsfield,https://cdn.sofifa.org/teams/2/light/101088.png,€160K,€6K
204771,R. Baca,28,https://cdn.sofifa.org/players/4/19/204771.png,Mexico,https://cdn.sofifa.org/flags/83.png,71,71,Cruz Azul,https://cdn.sofifa.org/teams/2/light/1878.png,€2.4M,€17K
197860,Ivo Pinto,28,https://cdn.sofifa.org/players/4/19/197860.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,71,Norwich City,https://cdn.sofifa.org/teams/2/light/1792.png,€1.9M,€17K
210404,S. Doukara,26,https://cdn.sofifa.org/players/4/19/210404.png,France,https://cdn.sofifa.org/flags/18.png,71,72,Antalyaspor,https://cdn.sofifa.org/teams/2/light/741.png,€2.8M,€13K
234980,Y. Shakhov,27,https://cdn.sofifa.org/players/4/19/234980.png,Ukraine,https://cdn.sofifa.org/flags/49.png,71,71,PAOK,https://cdn.sofifa.org/teams/2/light/393.png,€2.5M,€1K
124388,O. Çek,27,https://cdn.sofifa.org/players/4/19/124388.png,Turkey,https://cdn.sofifa.org/flags/48.png,71,72,Kasimpaşa SK,https://cdn.sofifa.org/teams/2/light/111339.png,€2.2M,€9K
227813,O. Zinchenko,21,https://cdn.sofifa.org/players/4/19/227813.png,Ukraine,https://cdn.sofifa.org/flags/49.png,71,81,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€3.3M,€38K
238053,S. Limbombe,27,https://cdn.sofifa.org/players/4/19/238053.png,Belgium,https://cdn.sofifa.org/flags/7.png,71,71,KAA Gent,https://cdn.sofifa.org/teams/2/light/674.png,€2.5M,€15K
239845,K. Galanopoulos,20,https://cdn.sofifa.org/players/4/19/239845.png,Greece,https://cdn.sofifa.org/flags/22.png,71,84,AEK Athens,https://cdn.sofifa.org/teams/2/light/278.png,€4.1M,€1K
175589,Feng Xiaoting,32,https://cdn.sofifa.org/players/4/19/175589.png,China PR,https://cdn.sofifa.org/flags/155.png,71,71,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.org/teams/2/light/111839.png,€1.4M,€11K
244709,M. Jevtovic,24,https://cdn.sofifa.org/players/4/19/244709.png,Serbia,https://cdn.sofifa.org/flags/51.png,71,76,Atiker Konyaspor,https://cdn.sofifa.org/teams/2/light/101033.png,€2.7M,€9K
198630,Arroyo,29,https://cdn.sofifa.org/players/4/19/198630.png,Spain,https://cdn.sofifa.org/flags/45.png,71,71,Albacete BP,https://cdn.sofifa.org/teams/2/light/1854.png,€1.8M,€6K
212710,Joel Pereira,22,https://cdn.sofifa.org/players/4/19/212710.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,82,Vitória de Setúbal,https://cdn.sofifa.org/teams/2/light/665.png,€3.2M,€35K
226278,Xavier,25,https://cdn.sofifa.org/players/4/19/226278.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,72,CD Tondela,https://cdn.sofifa.org/teams/2/light/112516.png,€2.8M,€4K
228838,E. Remedi,23,https://cdn.sofifa.org/players/4/19/228838.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,79,Atlanta United,https://cdn.sofifa.org/teams/2/light/112885.png,€3M,€5K
187878,L. Mareček,28,https://cdn.sofifa.org/players/4/19/187878.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,71,71,Sporting Lokeren,https://cdn.sofifa.org/teams/2/light/2007.png,€2.4M,€10K
204519,C. Martina,28,https://cdn.sofifa.org/players/4/19/204519.png,Curacao,https://cdn.sofifa.org/flags/85.png,71,71,Stoke City,https://cdn.sofifa.org/teams/2/light/1806.png,€1.9M,€46K
237799,K. Sugimoto,25,https://cdn.sofifa.org/players/4/19/237799.png,Japan,https://cdn.sofifa.org/flags/163.png,71,74,Cerezo Osaka,https://cdn.sofifa.org/teams/2/light/101148.png,€3M,€6K
181479,A. Wilkinson,33,https://cdn.sofifa.org/players/4/19/181479.png,Australia,https://cdn.sofifa.org/flags/195.png,71,71,Sydney FC,https://cdn.sofifa.org/teams/2/light/111400.png,€950K,€6K
184807,Mano,31,https://cdn.sofifa.org/players/4/19/184807.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,71,Vitória de Setúbal,https://cdn.sofifa.org/teams/2/light/665.png,€1.6M,€4K
200424,B. Rienstra,28,https://cdn.sofifa.org/players/4/19/200424.png,Netherlands,https://cdn.sofifa.org/flags/34.png,71,71,SC Heerenveen,https://cdn.sofifa.org/teams/2/light/1913.png,€2.4M,€7K
223208,Z. Kalmár,23,https://cdn.sofifa.org/players/4/19/223208.png,Hungary,https://cdn.sofifa.org/flags/23.png,71,78,,https://cdn.sofifa.org/flags/23.png,€ 0,€ 0
236264,P. Aquino,23,https://cdn.sofifa.org/players/4/19/236264.png,Peru,https://cdn.sofifa.org/flags/59.png,71,76,Club León,https://cdn.sofifa.org/teams/2/light/110781.png,€2.7M,€14K
178152,R. Faty,31,https://cdn.sofifa.org/players/4/19/178152.png,Senegal,https://cdn.sofifa.org/flags/136.png,71,71,MKE Ankaragücü,https://cdn.sofifa.org/teams/2/light/101007.png,€1.6M,€13K
200425,M. te Wierik,26,https://cdn.sofifa.org/players/4/19/200425.png,Netherlands,https://cdn.sofifa.org/flags/34.png,71,74,FC Groningen,https://cdn.sofifa.org/teams/2/light/1915.png,€2.5M,€6K
137449,J. Callsen-Bracker,33,https://cdn.sofifa.org/players/4/19/137449.png,Germany,https://cdn.sofifa.org/flags/21.png,71,71,FC Augsburg,https://cdn.sofifa.org/teams/2/light/100409.png,€950K,€14K
191209,J. Isijara,28,https://cdn.sofifa.org/players/4/19/191209.png,Mexico,https://cdn.sofifa.org/flags/83.png,71,71,Santos Laguna,https://cdn.sofifa.org/teams/2/light/110144.png,€2.4M,€14K
214506,R. Torres,32,https://cdn.sofifa.org/players/4/19/214506.png,Panama,https://cdn.sofifa.org/flags/87.png,71,71,Seattle Sounders FC,https://cdn.sofifa.org/teams/2/light/111144.png,€1.4M,€5K
224490,M. Çelik,21,https://cdn.sofifa.org/players/4/19/224490.png,Turkey,https://cdn.sofifa.org/flags/48.png,71,83,LOSC Lille,https://cdn.sofifa.org/teams/2/light/65.png,€3.7M,€12K
163050,B. Sharp,32,https://cdn.sofifa.org/players/4/19/163050.png,England,https://cdn.sofifa.org/flags/14.png,71,71,Sheffield United,https://cdn.sofifa.org/teams/2/light/1794.png,€1.9M,€10K
232938,T. Tomiyasu,19,https://cdn.sofifa.org/players/4/19/232938.png,Japan,https://cdn.sofifa.org/flags/163.png,71,82,Sint-Truidense VV,https://cdn.sofifa.org/teams/2/light/680.png,€3.5M,€3K
198379,G. Thorne,25,https://cdn.sofifa.org/players/4/19/198379.png,England,https://cdn.sofifa.org/flags/14.png,71,75,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,€2.6M,€23K
200683,O. Rashid,26,https://cdn.sofifa.org/players/4/19/200683.png,Iraq,https://cdn.sofifa.org/flags/162.png,71,74,Santa Clara,https://cdn.sofifa.org/teams/2/light/1438.png,€2.9M,€4K
210923,M. Al Owais,26,https://cdn.sofifa.org/players/4/19/210923.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,71,73,Al Ahli,https://cdn.sofifa.org/teams/2/light/112387.png,€2M,€17K
212715,S. Palacios,26,https://cdn.sofifa.org/players/4/19/212715.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,72,Pachuca,https://cdn.sofifa.org/teams/2/light/110147.png,€2.8M,€18K
235499,D. Benlamri,28,https://cdn.sofifa.org/players/4/19/235499.png,Algeria,https://cdn.sofifa.org/flags/97.png,71,71,Al Shabab,https://cdn.sofifa.org/teams/2/light/111674.png,€1.9M,€20K
237548,O. Haddadi,26,https://cdn.sofifa.org/players/4/19/237548.png,Tunisia,https://cdn.sofifa.org/flags/145.png,71,74,Dijon FCO,https://cdn.sofifa.org/teams/2/light/110569.png,€2.4M,€9K
244204,N. Katić,21,https://cdn.sofifa.org/players/4/19/244204.png,Croatia,https://cdn.sofifa.org/flags/10.png,71,83,Rangers FC,https://cdn.sofifa.org/teams/2/light/86.png,€3.8M,€20K
201965,S. Thern,25,https://cdn.sofifa.org/players/4/19/201965.png,Sweden,https://cdn.sofifa.org/flags/46.png,71,74,IFK Norrköping,https://cdn.sofifa.org/teams/2/light/702.png,€2.9M,€5K
206317,N. Bitton,26,https://cdn.sofifa.org/players/4/19/206317.png,Israel,https://cdn.sofifa.org/flags/26.png,71,72,Celtic,https://cdn.sofifa.org/teams/2/light/78.png,€2.3M,€28K
201966,A. Søderlund,30,https://cdn.sofifa.org/players/4/19/201966.png,Norway,https://cdn.sofifa.org/flags/36.png,71,71,Rosenborg BK,https://cdn.sofifa.org/teams/2/light/298.png,€2.3M,€6K
210926,A. Ateef,25,https://cdn.sofifa.org/players/4/19/210926.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,71,74,Al Hilal,https://cdn.sofifa.org/teams/2/light/605.png,€2.5M,€20K
216302,E. García,28,https://cdn.sofifa.org/players/4/19/216302.png,Mexico,https://cdn.sofifa.org/flags/83.png,71,71,Pachuca,https://cdn.sofifa.org/teams/2/light/110147.png,€1.9M,€18K
238830,Alexandre Guedes,24,https://cdn.sofifa.org/players/4/19/238830.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,76,Vitória Guimarães,https://cdn.sofifa.org/teams/2/light/1887.png,€3.2M,€7K
134895,R. Hilbert,33,https://cdn.sofifa.org/players/4/19/134895.png,Germany,https://cdn.sofifa.org/flags/21.png,71,71,SpVgg Greuther Fürth,https://cdn.sofifa.org/teams/2/light/165.png,€900K,€7K
205551,Álvaro Lemos,25,https://cdn.sofifa.org/players/4/19/205551.png,Spain,https://cdn.sofifa.org/flags/45.png,71,74,UD Las Palmas,https://cdn.sofifa.org/teams/2/light/472.png,€2.4M,€7K
216815,Flávio,24,https://cdn.sofifa.org/players/4/19/216815.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,76,CD Feirense,https://cdn.sofifa.org/teams/2/light/10019.png,€2.7M,€6K
230383,Pombaxinho,34,https://cdn.sofifa.org/players/4/19/230383.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Vitória,https://cdn.sofifa.org/teams/2/light/1719.png,€725K,€8K
192495,R. Sawyers,26,https://cdn.sofifa.org/players/4/19/192495.png,St Kitts Nevis,https://cdn.sofifa.org/flags/89.png,71,72,Brentford,https://cdn.sofifa.org/teams/2/light/1925.png,€2.8M,€26K
199152,D. Lekić,33,https://cdn.sofifa.org/players/4/19/199152.png,Serbia,https://cdn.sofifa.org/flags/51.png,71,71,Cádiz CF,https://cdn.sofifa.org/teams/2/light/1968.png,€1.5M,€8K
163056,N. Champagne,33,https://cdn.sofifa.org/players/4/19/163056.png,Argentina,https://cdn.sofifa.org/flags/52.png,71,71,Real Oviedo,https://cdn.sofifa.org/teams/2/light/110827.png,€1.2M,€6K
189680,Fábio,27,https://cdn.sofifa.org/players/4/19/189680.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,FC Nantes,https://cdn.sofifa.org/teams/2/light/71.png,€2M,€15K
199409,Deivid,29,https://cdn.sofifa.org/players/4/19/199409.png,Spain,https://cdn.sofifa.org/flags/45.png,71,71,UD Las Palmas,https://cdn.sofifa.org/teams/2/light/472.png,€1.8M,€7K
